rec_id_l,given_name,surname,street_number_l,address_1_l,address_2_l,suburb_l,postcode_l,state_l,date_of_birth_l,soc_sec_id_l,rec_id_r,street_number_r,address_1_r,address_2_r,suburb_r,postcode_r,state_r,date_of_birth_r,soc_sec_id_r,surname_l,date_of_birth,surname_r,given_name_l,postcode,given_name_r,suburb,soc_sec_id,true_match,jaro_winkler_given_name,jaro_winkler_surname,levenshtein_given_name,levenshtein_surname,full_name_similarity,dob_l_dt,dob_r_dt,dob_exact_match,dob_year_match,dob_month_match,dob_day_diff,postcode_exact_match,suburb_exact_match,state_exact_match,address_similarity,soc_sec_exact_match,name_and_dob_score,address_score,ml_match_probability
rec-1826-org,,,92.0,mcintyre street,apt 27,,6021.0,qld,,1493049.0,rec-1826-dup-0,14.0,mcintyre street,apt 27,,6021.0,qld,,1493049.0,dooley,1970-01-01,doolqey,kynan,,kynzn,woollahra,,1,0.9066666666666667,0.9714285714285714,0.8,0.8571428571428572,0.9446581196581196,,,0,0,0,999.0,1,0,1,1.0,1,0.4723290598290598,0.6666666666666666,1.0
rec-2581-org,,,29.0,sugarloaf circuit,wildefell,,4503.0,qld,,4402607.0,rec-2581-dup-0,29.0,sugarloaf hcircuit,wildfeell,,4503.0,qld,,4402607.0,dent,1970-01-01,denq,katelin,,kate lin,windsor,,1,0.975,0.8833333333333334,0.875,0.75,0.9162004662004662,,,0,0,0,999.0,1,0,1,0.9888888888888889,1,0.4581002331002331,0.6666666666666666,1.0
rec-4659-org,,,4425.0,mimosa close,kinloch court,,3850.0,nsw,,3194253.0,rec-4659-dup-0,4425.0,mimosa close,kinloch court,,3850.0,nsw,,3194253.0,hemmings,1970-01-01,hemsmings,liam,,lucy,lockleys,,1,0.5,0.9740740740740741,0.25,0.8888888888888888,0.6945054945054946,,,0,0,0,999.0,1,0,1,1.0,1,0.3472527472527473,0.6666666666666666,1.0
rec-2439-org,,,19.0,southern close,gulmarrad street,,2615.0,vic,,1698866.0,rec-2439-dup-0,19.0,southern close,gulmarrad street,,2166.0,vic,,1698866.0,beattie,1970-01-01,beattie,isabelle,,isab elle,stanley,,1,0.9777777777777777,1.0,0.8888888888888888,1.0,0.9632352941176471,,,0,0,0,999.0,0,0,1,1.0,1,0.48161764705882354,0.3333333333333333,1.0
rec-2544-org,,,79.0,mcintosh street,boronia,,2145.0,nsw,,2226255.0,rec-2544-dup-0,5.0,,boronia,,2146.0,nsw,,2226255.0,mahon,1970-01-01,mahon,callum,,tarau,slacks creek,,1,0.5777777777777778,1.0,0.33333333333333337,1.0,0.7563131313131314,,,0,0,0,999.0,0,0,1,0.0,1,0.3781565656565657,0.3333333333333333,0.96
rec-4891-org,,,3.0,federal highway,allamby biala street,,4703.0,nsw,,5650823.0,rec-4891-dup-0,3.0,federal highway,allamby biala street,,4073.0,nsw,,5650823.0,donaldson,1970-01-01,donaldson,charlotte,,charlogte,kilcunda,,1,0.9555555555555556,1.0,0.8888888888888888,1.0,0.9789473684210526,,,0,0,0,999.0,0,0,1,1.0,1,0.4894736842105263,0.3333333333333333,1.0
rec-1157-org,,,35.0,arabana street,carrington retrmnt vlge,,2122.0,nsw,,6501846.0,rec-1157-dup-0,35.0,araban asreet,carrington retrmnt vlge,,2212.0,nsw,,6501846.0,kubenk,1970-01-01,kubenk,matilda,,,revesby,,1,0.0,1.0,0.0,1.0,0.4047619047619047,,,0,0,0,999.0,0,0,1,0.9549450549450549,1,0.20238095238095236,0.3333333333333333,0.99
rec-3756-org,,,31.0,bamir square,corridella,,4557.0,qld,,4875837.0,rec-3756-dup-0,31.0,corrdiella,bamir square,,4575.0,qld,,4875837.0,burrill,1970-01-01,lucinda,lucinda,,burrill,inglewood,,1,0.5238095238095238,0.5238095238095238,0.1428571428571429,0.1428571428571429,0.5015873015873016,,,0,0,0,999.0,0,0,1,0.41111111111111115,1,0.2507936507936508,0.3333333333333333,0.99
rec-3798-org,,,7.0,monaro crescent,ballarkona,,4128.0,qld,,5263623.0,rec-3798-dup-0,7.0,monaro crescent,ballafkona,,4128.0,qld,,5263623.0,cochrane,1970-01-01,cocharne,michael,,,hendra,,1,0.0,0.975,0.0,0.75,0.7060185185185185,,,0,0,0,999.0,1,0,1,1.0,1,0.35300925925925924,0.6666666666666666,1.0
rec-1614-org,,,15.0,hosking place,,,2600.0,vic,,2565922.0,rec-1614-dup-0,15.0,hosking place,,,2600.0,vic,,2565922.0,moscatt,1970-01-01,schmick,jack,,,st kilda east,,1,0.0,0.5238095238095238,0.0,0.0,0.5472222222222222,,,0,0,0,999.0,1,0,1,1.0,1,0.2736111111111111,0.6666666666666666,1.0
rec-1007-org,,,54.0,weipa place,kimberley,,4660.0,qld,,3264752.0,rec-1007-dup-0,54.0,weipap lace,kimberley,,4660.0,qld,,3264752.0,thorpe,1970-01-01,goode,breana,,benjamin,san remo,,1,0.6388888888888888,0.5777777777777778,0.25,0.33333333333333337,0.6318681318681318,,,0,0,0,999.0,1,0,1,0.9818181818181818,1,0.3159340659340659,0.6666666666666666,1.0
rec-871-org,,,201.0,blackman crescent,karinyah,,2228.0,nsw,,5534369.0,rec-871-dup-0,201.0,blackman crescent,karinyah,,2228.0,nsw,,5534369.0,limbert,1970-01-01,benjamin,benjamin,,limbert,woodbine,,1,0.4900793650793651,0.4900793650793651,0.0,0.0,0.5833333333333334,,,0,0,0,999.0,1,0,1,1.0,1,0.2916666666666667,0.6666666666666666,1.0
rec-3036-org,,,37.0,baume crescent,springdale,,4650.0,vic,,7823439.0,rec-3036-dup-0,37.0,baume crescent,springdale,,4659.0,vic,,7823439.0,sheldon,1970-01-01,robert,robert,,sheldon,cowra,,1,0.4365079365079365,0.4365079365079365,0.0,0.0,0.4523809523809524,,,0,0,0,999.0,0,0,1,1.0,1,0.2261904761904762,0.3333333333333333,0.97
rec-655-org,,,60.0,krichauff street,,,3021.0,nsw,,5319794.0,rec-655-dup-0,60.0,krichaufg street,,,3012.0,nsw,,5319794.0,heron,1970-01-01,heron,keeley,,keele y,bonnyrigg,,1,0.9714285714285714,1.0,0.8571428571428572,1.0,0.967948717948718,,,0,0,0,999.0,0,0,1,0.975,1,0.483974358974359,0.3333333333333333,1.0
rec-61-org,,,95.0,grylls crescent,,,4221.0,nsw,,4440480.0,rec-61-dup-0,95.0,,,,4222.0,nsw,,4440480.0,sincovich,1970-01-01,sincovich,matthew,,kynan,barrack heights,,1,0.44761904761904764,1.0,0.0,1.0,0.7328579916815211,,,0,0,0,999.0,0,0,1,0.0,1,0.36642899584076055,0.3333333333333333,0.98
rec-4934-org,,,12.0,clare place,taskers village,,2550.0,nsw,,6836262.0,rec-4934-dup-0,12.0,clare place,taskers village,,2088.0,nsw,,6836262.0,roles,1970-01-01,roles,charlie,,harriet,hayborough,,1,0.8095238095238096,1.0,0.5714285714285714,1.0,0.8368298368298368,,,0,0,0,999.0,0,0,1,1.0,1,0.4184149184149184,0.3333333333333333,1.0
rec-796-org,,,,,fernlea,,5120.0,wa,,4096585.0,rec-796-dup-0,,,fernlea,,5120.0,wa,,4096585.0,heenan,1970-01-01,heenban,louise,,jayme,lakes entrance,,1,0.45555555555555555,0.9714285714285714,0.16666666666666663,0.8571428571428572,0.7435897435897436,,,0,0,0,999.0,1,0,1,0.0,1,0.3717948717948718,0.6666666666666666,1.0
rec-781-org,,,174.0,dirrawan garden,cranbrook,,2206.0,nsw,,6016032.0,rec-781-dup-0,174.0,dirrawan garden,cranbrook,,2206.0,nsw,,6016032.0,jukic,1970-01-01,jesse,jesse,,jukic,coconut grove,,1,0.4666666666666666,0.4666666666666666,0.19999999999999996,0.19999999999999996,0.49242424242424243,,,0,0,0,999.0,1,0,1,1.0,1,0.24621212121212122,0.6666666666666666,1.0
rec-2017-org,,,114.0,rapanea street,peechabella,,4123.0,vic,,4523010.0,rec-2017-dup-0,114.0,rapanea arteet,peechsblela,,4123.0,vic,,4523010.0,george,1970-01-01,jordan,jordan,,george,maryborough,,1,0.5555555555555555,0.5555555555555555,0.16666666666666663,0.16666666666666663,0.6446886446886446,,,0,0,0,999.0,1,0,1,0.956043956043956,1,0.3223443223443223,0.6666666666666666,1.0
rec-666-org,,,144.0,medworth crescent,,,4502.0,nt,,2894576.0,rec-666-dup-0,22.0,medworth crescent,stoneield,,4502.0,nt,,2894576.0,matthews,1970-01-01,thomas,thomas,,butt,booval,,1,0.47222222222222215,0.6861111111111112,0.0,0.25,0.6579124579124579,,,0,0,0,999.0,1,0,1,1.0,1,0.32895622895622895,0.6666666666666666,1.0
rec-3226-org,,,32.0,badimara street,munmurra park,,6051.0,qld,,7336254.0,rec-3226-dup-0,32.0,badimaa street,munmurrapark,,6015.0,qld,,7336254.0,matthews,1970-01-01,harley,harley,,matthews,kinross,,1,0.5277777777777778,0.5277777777777778,0.25,0.25,0.5638888888888889,,,0,0,0,999.0,0,0,1,0.958095238095238,1,0.28194444444444444,0.3333333333333333,1.0
rec-320-org,,,7.0,erldunda circuit,bellbird ctge,,6233.0,vic,,4086030.0,rec-320-dup-0,7.0,erldunda circuit,bellbirdctge,,6233.0,vic,,4086300.0,capurso,,ruby,harrison,,capurso,jan juc,,1,0.6904761904761904,0.46428571428571425,0.375,0.1428571428571429,0.5783730158730159,,,0,0,0,999.0,1,0,1,1.0,0,0.28918650793650796,0.6666666666666666,0.99
rec-1075-org,,,16.0,hurley street,iowanna,,2100.0,nsw,,5714719.0,rec-1075-dup-0,16.0,hurley street,iowana,,2100.0,nsw,,5714791.0,simmonds,1970-01-01,simmovnds,georgia,,geogia,mittagong,,1,0.9666666666666667,0.9777777777777777,0.8571428571428572,0.8888888888888888,0.9708333333333333,,,0,0,0,999.0,1,0,1,1.0,0,0.48541666666666666,0.6666666666666666,1.0
rec-1631-org,,,10.0,bootle place,,,5607.0,nsw,,7779910.0,rec-1631-dup-0,10.0,bootle place,,,5607.0,wa,,7779910.0,geissmann,1970-01-01,clarkw,matisse,,matise,yarramalong,,1,0.9714285714285714,0.0,0.8571428571428572,0.0,0.6953242835595778,,,0,0,0,999.0,1,0,0,1.0,1,0.3476621417797889,0.3333333333333333,0.99
rec-744-org,,,24.0,victory place,dandarra,,2074.0,qld,,3553538.0,rec-744-dup-0,24.0,victo ry place,,,2047.0,qld,,3553538.0,simmonds,1970-01-01,chevonne,chevonne,,simmonds,hoppers crossing,,1,0.5,0.5,0.25,0.25,0.5602240896358542,,,0,0,0,999.0,0,0,1,0.9703296703296703,1,0.2801120448179271,0.3333333333333333,1.0
rec-4369-org,,,21.0,archdall street,yoorana,,2090.0,qld,,8614284.0,rec-4369-dup-0,21.0,archdal l street,yoorana,,2090.0,qdl,,8614284.0,kilby,1970-01-01,kilb,sienna,,sienpna,st albans,,1,0.9714285714285714,0.96,0.8571428571428572,0.8,0.9666666666666666,,,0,0,0,999.0,1,0,0,0.9741666666666667,1,0.4833333333333333,0.3333333333333333,1.0
rec-1391-org,,,7.0,edmondson street,goughs bay,,2036.0,wa,,3374275.0,rec-1391-dup-0,7.0,edmondson atreet,goughs bay,,2036.0,wa,,3374275.0,beattie,1970-01-01,padas,nicholas,,,modbury,,1,0.0,0.44761904761904764,0.0,0.1428571428571429,0.45138888888888884,,,0,0,0,999.0,1,0,1,0.975,1,0.22569444444444442,0.6666666666666666,1.0
rec-308-org,,,132.0,rogers street,leisure living vlge,,2144.0,nsw,,3096389.0,rec-308-dup-0,132.0,rogers street,leisure living vlge,,2144.0,nsw,,3096389.0,maynard,1970-01-01,maynaryd,michael,,michaerl,pooraka,,1,0.975,0.975,0.875,0.875,0.9231372549019607,,,0,0,0,999.0,1,0,1,1.0,1,0.4615686274509804,0.6666666666666666,1.0
rec-1331-org,,,54.0,haddon street,monkani,,2250.0,vic,,1458740.0,rec-1331-dup-0,54.0,haddon street,monkani,,2250.0,vic,,1458740.0,mainero,1970-01-01,mikayla,mikayla,,mainero,graceville,,1,0.5079365079365079,0.5079365079365079,0.1428571428571429,0.1428571428571429,0.5638888888888889,,,0,0,0,999.0,1,0,1,1.0,1,0.28194444444444444,0.6666666666666666,1.0
rec-23-org,,,16.0,guerin place,rosetta village,,4019.0,nsw,,5906492.0,rec-23-dup-0,16.0,guerin place,rosett a village,,4010.0,nsw,,5906492.0,musolino,1970-01-01,musolino,pace,,apce,thornbury,,1,0.9166666666666666,1.0,0.5,1.0,0.9743589743589745,,,0,0,0,999.0,0,0,1,1.0,1,0.4871794871794872,0.3333333333333333,1.0
rec-2053-org,,,19.0,burns circuit,the willows,,3033.0,vic,,1010947.0,rec-2053-dup-0,19.0,burns xircuit,the willows,,3033.0,vic,,1010947.0,fitzpatrick,1970-01-01,fitzpagrick,flynn,,flytnn,tuggerah,,1,0.9611111111111111,0.9636363636363636,0.8333333333333334,0.9090909090909091,0.9321350762527234,,,0,0,0,999.0,1,0,1,0.9525641025641025,1,0.4660675381263617,0.6666666666666666,1.0
rec-606-org,,,7.0,cope place,strawberry fields,,6714.0,nsw,,3519655.0,rec-606-dup-0,18.0,copeplace,strawberrmyfields,,6774.0,nsw,,3519655.0,morrison,1970-01-01,nguyen,taliah,,samantha,dover,,1,0.625,0.4305555555555555,0.25,0.125,0.5492063492063491,,,0,0,0,999.0,0,0,1,0.98,1,0.27460317460317457,0.3333333333333333,1.0
rec-1997-org,,,15.0,wentworth avenue,,,5290.0,nsw,,2827902.0,rec-1997-dup-0,15.0,wentwort h avenue,,,5290.0,nsw,,2827902.0,webb,1970-01-01,casszndra,cassandra,,webb,mill park,,1,0.0,0.0,0.0,0.0,0.6137566137566138,,,0,0,0,999.0,1,0,1,0.975735294117647,1,0.3068783068783069,0.6666666666666666,1.0
rec-548-org,,,,waller crescent,st francis vlge,,7190.0,qld,,6141371.0,rec-548-dup-0,,waller crescent,st francis vlge,,7190.0,qld,,6141371.0,worsley,1970-01-01,czoloszyski,jade,,jadue,cabramatta,,1,0.9533333333333333,0.5616883116883117,0.8,0.18181818181818177,0.8059368191721132,,,0,0,0,999.0,1,0,1,1.0,1,0.4029684095860566,0.6666666666666666,1.0
rec-963-org,,,14.0,pandanus street,highfields medical centre,,4066.0,nsw,,2698880.0,rec-963-dup-0,14.0,pandanus tsreet,highfields medkcal centre,,4066.0,nsw,,2698880.0,sieber,1970-01-01,sibeer,clodagh,,clohagh,davistown,,1,0.9333333333333333,0.9555555555555556,0.8571428571428572,0.6666666666666667,0.9307692307692308,,,0,0,0,999.0,1,0,1,0.9866666666666667,1,0.4653846153846154,0.6666666666666666,1.0
rec-2906-org,,,64.0,cox street,venture,,4740.0,qld,,6155450.0,rec-2906-dup-0,64.0,cox street,,,4747.0,qld,,6155450.0,wheatley,1970-01-01,nicholas,nicholas,,wheatley,fennell bay,,1,0.47222222222222215,0.47222222222222215,0.125,0.125,0.5220588235294118,,,0,0,0,999.0,0,0,1,1.0,1,0.2610294117647059,0.3333333333333333,1.0
rec-2120-org,,,10.0,bugden avenue,wrem house,,2653.0,sa,,6634230.0,rec-2120-dup-0,10.0,bugden avenue,wrem house,,2653.0,sa,,6634230.0,stanley,1970-01-01,stanleu,kylie,,kyqie,nunawading,,1,0.8933333333333333,0.9428571428571428,0.8,0.8571428571428572,0.917948717948718,,,0,0,0,999.0,1,0,1,1.0,1,0.458974358974359,0.6666666666666666,1.0
rec-2090-org,,,10.0,cromwell circuit,redwood lodge,,2666.0,vic,,9452274.0,rec-2090-dup-0,10.0,cromwellcircuit,redwoo dlodge,,2666.0,vic,,9452274.0,mcmellon,1970-01-01,aiden,aiden,,mcmellpn,wanneroo,,1,0.5499999999999999,0.5499999999999999,0.25,0.25,0.6761904761904761,,,0,0,0,999.0,1,0,1,0.9874999999999999,1,0.33809523809523806,0.6666666666666666,1.0
rec-4456-org,,,13.0,clyne place,waddi,,2478.0,nsw,,2830335.0,rec-4456-dup-0,13.0,clyne place,,,2478.0,nsw,,2830335.0,grosvenor,1970-01-01,,chloe,,chlgoe,scarness,,1,0.9611111111111111,0.0,0.8333333333333334,0.0,0.808888888888889,,,0,0,0,999.0,1,0,1,1.0,1,0.4044444444444445,0.6666666666666666,1.0
rec-3318-org,,,16.0,howie court,oaks caravan village,,2505.0,nsw,,6306615.0,rec-3318-dup-0,16.0,howie co urt,oaks caravan village,,2505.0,nsw,,6306615.0,eisele,,eiseaqe,leah,,koula,dunkeld,,1,0.0,0.9095238095238095,0.0,0.7142857142857143,0.6558857808857809,,,0,0,0,999.0,1,0,1,0.9833333333333333,1,0.32794289044289043,0.6666666666666666,1.0
rec-3274-org,,,29.0,devanny place,birrabilla,,3175.0,nsw,,5034600.0,rec-3274-dup-0,29.0,devanny place,birrabilla,,3175.0,nsw,,5034600.0,hoggan,1970-01-01,hogguan,dominic,,domihic,portarlington,,1,0.9428571428571428,0.9714285714285714,0.8571428571428572,0.8571428571428572,0.9282783882783883,,,0,0,0,999.0,1,0,1,1.0,1,0.46413919413919413,0.6666666666666666,1.0
rec-2901-org,,,158.0,bunbury street,brightling park,,2086.0,wa,,1807525.0,rec-2901-dup-0,158.0,bunburryjstreet,brightling park,,2086.0,wa,,1807525.0,laing,1970-01-01,laihg,harrison,,harrson,wamberal,,1,0.975,0.9066666666666667,0.875,0.8,0.906043956043956,,,0,0,0,999.0,1,0,1,0.9282783882783883,1,0.453021978021978,0.6666666666666666,1.0
rec-2635-org,,,14.0,larkin close,naringal orchard,,2402.0,nsw,,3423612.0,rec-2635-dup-0,14.0,larkin close,naringal orchard,,2406.0,nsw,,3423612.0,,1970-01-01,,isabelle,,isabeole,box hill south,,1,0.95,0.0,0.875,0.0,0.9555555555555556,,,0,0,0,999.0,0,0,1,1.0,1,0.4777777777777778,0.3333333333333333,1.0
rec-3368-org,,,37.0,kitchener street,reynolds dale,,2151.0,wa,,4917696.0,rec-3368-dup-0,37.0,kitchener street,reynolds dale,,2115.0,wa,,4917696.0,richmond,1970-01-01,richmond,sienna,,campbbell,whitebridge,,1,0.0,1.0,0.0,1.0,0.7511784511784513,,,0,0,0,999.0,0,0,1,1.0,1,0.37558922558922564,0.3333333333333333,1.0
rec-4975-org,,,122.0,edmondson street,green desert,,2145.0,vic,,9171137.0,rec-4975-dup-0,122.0,edmondson street,green desert,,2145.0,vic,,9171137.0,green,1970-01-01,greeb,shelbey,,sheley,tannalo,,1,0.9714285714285714,0.92,0.8571428571428572,0.8,0.9525641025641025,,,0,0,0,999.0,1,0,1,1.0,1,0.47628205128205126,0.6666666666666666,1.0
rec-4070-org,,,9.0,eton place,allanvale,,2831.0,tas,,3981694.0,rec-4070-dup-0,9.0,allavnale,eton place,,2831.0,tas,,3981694.0,chandler,1970-01-01,hamish,hamish,,chandler,bribie island,,1,0.5277777777777778,0.5277777777777778,0.25,0.25,0.48888888888888893,,,0,0,0,999.0,1,0,1,0.5314814814814816,1,0.24444444444444446,0.6666666666666666,1.0
rec-2234-org,,,3.0,lange place,rose gardens touri,,3975.0,qld,,8850947.0,rec-2234-dup-0,3.0,lange plae,rose gardens touri,,3975.0,qld,,8850947.0,katarski,1970-01-01,jack,jack,,katarski,rowville,,1,0.4166666666666667,0.4166666666666667,0.25,0.25,0.7459207459207459,,,0,0,0,999.0,1,0,1,0.9818181818181818,1,0.37296037296037293,0.6666666666666666,1.0
rec-1479-org,,,28.0,hilder street,mount beauty,,2116.0,sa,,5932691.0,rec-1479-dup-0,28.0,hilder street,mount be auty,,2116.0,sa,,5932691.0,fabel,1970-01-01,jessica,jessica,,fabel,glenlee,,1,0.44761904761904764,0.44761904761904764,0.0,0.0,0.4743589743589744,,,0,0,0,999.0,1,0,1,1.0,1,0.2371794871794872,0.6666666666666666,1.0
rec-1717-org,,,2.0,fiveash street,caterer,,3690.0,nsw,,5117331.0,rec-1717-dup-0,2.0,fiveash street,caterer,,3690.0,nsw,,5117331.0,binns,1970-01-01,jade,jade,,binns,auburn,,1,0.0,0.0,0.0,0.0,0.3,,,0,0,0,999.0,1,0,1,1.0,1,0.15,0.6666666666666666,1.0
rec-1999-org,,,21.0,dodwell street,dusty corner,,5083.0,vic,,9581574.0,rec-1999-dup-0,21.0,dodwel lstreet,dusty corner,,5083.0,vic,,9581574.0,fitzpatrick,1970-01-01,fitzaptick,kirra,,aimee,midvale,,1,0.4666666666666666,0.9618181818181818,0.19999999999999996,0.7272727272727273,0.8077865761689291,,,0,0,0,999.0,1,0,1,0.9857142857142858,1,0.40389328808446456,0.6666666666666666,1.0
rec-3758-org,,,,hackett garden,narraburra lodge,,2283.0,vic,,9949289.0,rec-3758-dup-0,,hackett garden,narraburra lodge,,2283.0,vic,,9949289.0,jesser,1970-01-01,timothy,timothy,,jesher,killara,,1,0.4365079365079365,0.0,0.0,0.0,0.44047619047619047,,,0,0,0,999.0,1,0,1,1.0,1,0.22023809523809523,0.6666666666666666,1.0
rec-920-org,,,122.0,archibald street,locn 1487,,2535.0,nsw,,1978760.0,rec-920-dup-0,122.0,archibald street,locn 1487,,2553.0,nsw,,1978760.0,clarke,1970-01-01,clarke,benjamin,,scott,nickol,,1,0.0,1.0,0.0,1.0,0.5880952380952381,,,0,0,0,999.0,0,0,1,1.0,1,0.29404761904761906,0.3333333333333333,1.0
rec-2605-org,,,4.0,o'shanassy street,rye park,,3555.0,nsw,,1498603.0,rec-2605-dup-0,4.0,o'shanassy street,rye park,,3555.0,nsw,,1498603.0,jennions,1970-01-01,olivter,oliver,,jennions,glenmore park,,1,0.3611111111111111,0.4226190476190476,0.125,0.0,0.7111111111111111,,,0,0,0,999.0,1,0,1,1.0,1,0.35555555555555557,0.6666666666666666,1.0
rec-3810-org,,,187.0,getting crescent,koah lodge,,4301.0,vic,,2486965.0,rec-3810-dup-0,187.0,getting crescent,koah lodge,,4301.0,vic,,2486956.0,watkin,1970-01-01,,kalli,,kallgi,newrybar,,1,0.9666666666666667,0.0,0.8333333333333334,0.0,0.8714285714285714,,,0,0,0,999.0,1,0,1,1.0,0,0.4357142857142857,0.6666666666666666,0.98
rec-4281-org,,,14.0,gilmore crescent,brentwood vlge,,4560.0,wa,,7880298.0,rec-4281-dup-0,14.0,gilmore crescent,brentwood vlge,,4650.0,wa,,7880298.0,carmody,1970-01-01,carmody,sara,,saraa,denmark,,1,0.96,1.0,0.8,1.0,0.967948717948718,,,0,0,0,999.0,0,0,1,1.0,1,0.483974358974359,0.3333333333333333,1.0
rec-2755-org,,,40.0,broadbent street,jandera south,,6153.0,nsw,,4106094.0,rec-2755-dup-0,40.0,broadbent street,jandera douth,,6153.0,nsw,,4106094.0,maczkowiack,1970-01-01,robeft,robert,,maczkowiack,port lincoln,,1,0.41919191919191917,0.41919191919191917,0.09090909090909094,0.09090909090909094,0.6851851851851851,,,0,0,0,999.0,1,0,1,1.0,1,0.34259259259259256,0.6666666666666666,1.0
rec-355-org,,,116.0,castleton crescent,mawingo,,3338.0,nsw,,6468703.0,rec-355-dup-0,116.0,castleton bcrescent,mawingo,,3338.0,nsw,,6468703.0,painter,1970-01-01,eva,eva,,painter,malvern east,,1,0.4920634920634921,0.4920634920634921,0.0,0.0,0.6515151515151515,,,0,0,0,999.0,1,0,1,0.9894736842105263,1,0.32575757575757575,0.6666666666666666,1.0
rec-760-org,,,70.0,bushby close,locheil,,5046.0,nsw,,4360586.0,rec-760-dup-0,70.0,bushby close,locheil,,5046.0,nsw,,4360586.0,nguyen,1970-01-01,lachlan,lachlan,,nguyen,wilson,,1,0.4365079365079365,0.4365079365079365,0.1428571428571429,0.1428571428571429,0.5079365079365079,,,0,0,0,999.0,1,0,1,1.0,1,0.25396825396825395,0.6666666666666666,1.0
rec-1057-org,,,7.0,allan street,bonnie doon,,5073.0,nsw,,3493586.0,rec-1057-dup-0,7.0,allan street,bonnie doon,,5073.0,nsw,,3493586.0,pringle,1970-01-01,samara,samara,,pringle,campbelltown,,1,0.0,0.0,0.0,0.0,0.5047619047619047,,,0,0,0,999.0,1,0,1,1.0,1,0.2523809523809524,0.6666666666666666,1.0
rec-3908-org,,,19.0,parkhill street,foxdown,,4207.0,vic,,2964855.0,rec-3908-dup-0,19.0,parkhill street,foxdown,,4287.0,vic,,2964855.0,bradshaw,1970-01-01,bradshaw,emiily,,emiliy,south grafton,,1,0.9611111111111111,1.0,0.6666666666666667,1.0,0.9844444444444445,,,0,0,0,999.0,0,0,1,1.0,1,0.4922222222222222,0.3333333333333333,1.0
rec-1729-org,,,7.0,callaway crescent,danric lodge,,2365.0,nsw,,5433941.0,rec-1729-dup-0,7.0,callaway crescent,danric lodge,,2365.0,nsw,,5433941.0,thredgold,1970-01-01,hayden,hayden,,thred gold,keilor park,,1,0.48888888888888893,0.5,0.19999999999999996,0.2222222222222222,0.7052224736048265,,,0,0,0,999.0,1,0,1,1.0,1,0.35261123680241324,0.6666666666666666,1.0
rec-3206-org,,,4.0,barlow street,merryvale,,3400.0,tas,,8600151.0,rec-3206-dup-0,4.0,barlow street,merryvale,,3400.0,tas,,8600151.0,marlow,1970-01-01,malow,freya,,alexander,berwick,,1,0.5407407407407407,0.9555555555555556,0.2222222222222222,0.8333333333333334,0.6722222222222222,,,0,0,0,999.0,1,0,1,1.0,1,0.3361111111111111,0.6666666666666666,1.0
rec-1106-org,,,215.0,lelta place,yanalah,,4179.0,qld,,2809085.0,rec-1106-dup-0,215.0,leltaplace,yanalha,,1479.0,nsw,,2809085.0,nguyen,1970-01-01,staude,emiily,,emiioy,nowra,,1,0.9333333333333333,0.5555555555555555,0.8333333333333334,0.16666666666666663,0.8461538461538461,,,0,0,0,999.0,0,0,0,0.9818181818181818,1,0.4230769230769231,0.0,0.94
rec-2140-org,,,36.0,sainsbury street,alice downs,,4573.0,nsw,,2211117.0,rec-2140-dup-0,36.0,sainsbury street,alice downs,,4573.0,nsw,,2211171.0,jardine,1970-01-01,jaridne,matthew,,erin,windsor,,1,0.0,0.9666666666666667,0.0,0.7142857142857143,0.6722222222222222,,,0,0,0,999.0,1,0,1,1.0,0,0.3361111111111111,0.6666666666666666,1.0
rec-3776-org,,,23.0,dooring street,drypoint,,4214.0,nsw,,6931228.0,rec-3776-dup-0,23.0,dooring street,drypoint,,4214.0,nsw,,6931228.0,heron,1970-01-01,josiua,joshua,,heron,barraba,,1,0.45555555555555555,0.45555555555555555,0.0,0.0,0.47222222222222215,,,0,0,0,999.0,1,0,1,1.0,1,0.23611111111111108,0.6666666666666666,1.0
rec-2433-org,,,21.0,carandini street,,,2090.0,tas,,6801064.0,rec-2433-dup-0,21.0,,,,2090.0,tas,,6801064.0,brus,1970-01-01,joselnyn,joselyn,,brus,murray bridge,,1,0.46428571428571425,0.4583333333333333,0.0,0.0,0.594017094017094,,,0,0,0,999.0,1,0,1,0.0,1,0.297008547008547,0.6666666666666666,1.0
rec-1018-org,,,32.0,yerralee road,wongon,,3083.0,vic,,1020735.0,rec-1018-dup-0,,yerralee road,wongkn,,3083.0,vic,,1020735.0,cobbett,,cbobett,bianca,,biana,woodend,,1,0.9666666666666667,0.9571428571428572,0.8333333333333334,0.7142857142857143,0.9549450549450549,,,0,0,0,999.0,1,0,1,1.0,1,0.47747252747252744,0.6666666666666666,1.0
rec-4760-org,,,398.0,cameron street,stonyridge,,5086.0,nsw,,2679994.0,rec-4760-dup-0,398.0,cameronsrteet,stonyridge,,5806.0,nsw,,2679994.0,clarke,1970-01-01,clarke,molly,,mloly,windsor,,1,0.94,1.0,0.6,1.0,0.975,,,0,0,0,999.0,0,0,1,0.9703296703296703,1,0.4875,0.3333333333333333,1.0
rec-1702-org,,,5.0,hone place,,,3032.0,qld,,3902049.0,rec-1702-dup-0,5.0,hone palce,,,3032.0,qld,,3902079.0,drechsler,1970-01-01,dobell,michael,,,newcomb,,1,0.0,0.611111111111111,0.0,0.2222222222222222,0.43557422969187676,,,0,0,0,999.0,1,0,1,0.98,0,0.21778711484593838,0.6666666666666666,0.99
